Ds Município;Dose;Contagem de Id Vacinacao
RIFAINA;1° DOSE;421
NOVAIS;1° DOSE;397
PEDRINHAS PAULISTA;1° DOSE;399
PONTALINDA;1° DOSE;389
MOTUCA;1° DOSE;414
MONÇÕES;1° DOSE;398
MOMBUCA;1° DOSE;356
FLORÍNEA;1° DOSE;387
TURMALINA;1° DOSE;399
BREJO ALEGRE;1° DOSE;375
TIMBURI;1° DOSE;438
BARRA DO CHAPÉU;1° DOSE;432
ELISIÁRIO;1° DOSE;414
LUTÉCIA;1° DOSE;432
SANTA MERCEDES;1° DOSE;418
JÚLIO MESQUITA;1° DOSE;456
NIPOÃ;1° DOSE;435
ITAJU;1° DOSE;430
MARIÁPOLIS;1° DOSE;413
JAMBEIRO;1° DOSE;403
MIRA ESTRELA;1° DOSE;436
FLORA RICA;1° DOSE;415
PEDRANÓPOLIS;1° DOSE;417
SÃO JOSÉ DO BARREIRO;1° DOSE;457
RIBEIRA;1° DOSE;441
SÃO FRANCISCO;1° DOSE;465
RUBINÉIA;1° DOSE;442
MARAPOAMA;1° DOSE;450
SANTA ERNESTINA;1° DOSE;481
OSCAR BRESSANE;1° DOSE;464
BARÃO DE ANTONINA;1° DOSE;434
ALTAIR;1° DOSE;435
FLOREAL;1° DOSE;496
PRESIDENTE ALVES;1° DOSE;519
MACEDÔNIA;1° DOSE;458
EMILIANÓPOLIS;1° DOSE;454
CÂNDIDO RODRIGUES;1° DOSE;500
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;473
SEBASTIANÓPOLIS DO SUL;1° DOSE;474
CAIABU;1° DOSE;482
PLANALTO;1° DOSE;472
SANTA RITA D'OESTE;1° DOSE;482
GUZOLÂNDIA;1° DOSE;497
GAVIÃO PEIXOTO;1° DOSE;488
LAVRINHAS;1° DOSE;488
SANTO EXPEDITO;1° DOSE;497
LUPÉRCIO;1° DOSE;479
ONDA VERDE;1° DOSE;493
NARANDIBA;1° DOSE;507
GASTÃO VIDIGAL;1° DOSE;515
ARCO-ÍRIS;1° DOSE;422
REDENÇÃO DA SERRA;1° DOSE;494
UBARANA;1° DOSE;508
PARANAPUÃ;1° DOSE;504
CORUMBATAÍ;1° DOSE;527
CABRÁLIA PAULISTA;1° DOSE;508
OCAUÇU;1° DOSE;523
SARUTAIÁ;1° DOSE;484
PONGAÍ;1° DOSE;506
INÚBIA PAULISTA;1° DOSE;488
ITAPURA;1° DOSE;539
ORINDIÚVA;1° DOSE;461
LUIZIÂNIA;1° DOSE;539
RIBEIRÃO DOS ÍNDIOS;1° DOSE;471
GLICÉRIO;1° DOSE;525
IARAS;1° DOSE;539
ALAMBARI;1° DOSE;586
ANALÂNDIA;1° DOSE;565
BORACÉIA;1° DOSE;585
MAGDA;1° DOSE;532
ANHEMBI;1° DOSE;591
IPEÚNA;1° DOSE;546
ANHUMAS;1° DOSE;548
MERIDIANO;1° DOSE;536
MONTEIRO LOBATO;1° DOSE;519
SÃO JOSÉ DA BELA VISTA;1° DOSE;531
UBIRAJARA;1° DOSE;540
CAMPOS NOVOS PAULISTA;1° DOSE;561
ADOLFO;1° DOSE;571
RIBEIRÃO DO SUL;1° DOSE;627
COROADOS;1° DOSE;597
ITAOCA;1° DOSE;553
IPIGUÁ;1° DOSE;616
DOBRADA;1° DOSE;587
MONTE CASTELO;1° DOSE;646
PAULICÉIA;1° DOSE;644
SALMOURÃO;1° DOSE;601
RESTINGA;1° DOSE;608
BURITIZAL;1° DOSE;593
ÁLVARES FLORENCE;1° DOSE;674
ARAMINA;1° DOSE;630
CAMPINA DO MONTE ALEGRE;1° DOSE;690
CORONEL MACEDO;1° DOSE;611
NOVA CAMPINA;1° DOSE;664
MIRASSOLÂNDIA;1° DOSE;609
AREIÓPOLIS;1° DOSE;652
SANTA MARIA DA SERRA;1° DOSE;720
RIVERSUL;1° DOSE;750
ARANDU;1° DOSE;688
SANTA LÚCIA;1° DOSE;690
ALTO ALEGRE;1° DOSE;680
TACIBA;1° DOSE;715
MURUTINGA DO SUL;1° DOSE;668
BARBOSA;1° DOSE;660
SABINO;1° DOSE;814
PIQUEROBI;1° DOSE;656
POPULINA;1° DOSE;694
PIACATU;1° DOSE;710
PEDRA BELA;1° DOSE;769
RIBEIRÃO GRANDE;1° DOSE;754
GUAIMBÊ;1° DOSE;709
CAIUÁ;1° DOSE;755
CLEMENTINA;1° DOSE;693
PARDINHO;1° DOSE;732
TARABAI;1° DOSE;717
ÁGUAS DE SANTA BÁRBARA;1° DOSE;797
PALMARES PAULISTA;1° DOSE;732
COLÔMBIA;1° DOSE;706
VISTA ALEGRE DO ALTO;1° DOSE;730
INDIAPORÃ;1° DOSE;743
LAVÍNIA;1° DOSE;782
GUARANTÃ;1° DOSE;728
RAFARD;1° DOSE;786
INDIANA;1° DOSE;746
GUATAPARÁ;1° DOSE;777
AMÉRICO DE CAMPOS;1° DOSE;821
TAPIRAÍ;1° DOSE;797
ITIRAPUÃ;1° DOSE;858
ALFREDO MARCONDES;1° DOSE;762
LAGOINHA;1° DOSE;756
APARECIDA D'OESTE;1° DOSE;745
SALTO GRANDE;1° DOSE;914
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;766
SANTO ANTÔNIO DO PINHAL;1° DOSE;755
SILVEIRAS;1° DOSE;759
CATIGUÁ;1° DOSE;860
JABORANDI;1° DOSE;771
SALES;1° DOSE;808
IPORANGA;1° DOSE;669
IACRI;1° DOSE;812
ITOBI;1° DOSE;817
BRAÚNA;1° DOSE;749
MENDONÇA;1° DOSE;759
PEREIRAS;1° DOSE;882
REGINÓPOLIS;1° DOSE;832
PARAÍSO;1° DOSE;791
TAIAÇU;1° DOSE;805
TRÊS FRONTEIRAS;1° DOSE;835
QUINTANA;1° DOSE;804
EUCLIDES DA CUNHA PAULISTA;1° DOSE;853
SANTO ANTÔNIO DO JARDIM;1° DOSE;877
DUMONT;1° DOSE;845
ÁGUAS DE SÃO PEDRO;1° DOSE;849
ESTIVA GERBI;1° DOSE;891
RIOLÂNDIA;1° DOSE;904
CRISTAIS PAULISTA;1° DOSE;912
IRAPURU;1° DOSE;953
ECHAPORÃ;1° DOSE;792
IRAPUÃ;1° DOSE;845
NOVA ALIANÇA;1° DOSE;842
SÃO PEDRO DO TURVO;1° DOSE;948
QUELUZ;1° DOSE;884
TUIUTI;1° DOSE;970
LINDÓIA;1° DOSE;928
NUPORANGA;1° DOSE;932
POLONI;1° DOSE;909
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;933
IBIRAREMA;1° DOSE;895
VARGEM;1° DOSE;978
ORIENTE;1° DOSE;986
AVANHANDAVA;1° DOSE;971
ICÉM;1° DOSE;966
SALTINHO;1° DOSE;954
LUÍS ANTÔNIO;1° DOSE;933
TAIÚVA;1° DOSE;919
NATIVIDADE DA SERRA;1° DOSE;895
NOVA EUROPA;1° DOSE;1009
SANTA ALBERTINA;1° DOSE;958
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;945
SARAPUÍ;1° DOSE;1062
JACI;1° DOSE;924
GUAIÇARA;1° DOSE;1019
HERCULÂNDIA;1° DOSE;994
FERNANDO PRESTES;1° DOSE;915
SUD MENNUCCI;1° DOSE;990
PIQUETE;1° DOSE;1062
ROSEIRA;1° DOSE;1007
MONTE ALEGRE DO SUL;1° DOSE;1080
AVAÍ;1° DOSE;870
GÁLIA;1° DOSE;1049
COSMORAMA;1° DOSE;1134
SERRA AZUL;1° DOSE;969
RINCÃO;1° DOSE;1096
MANDURI;1° DOSE;1119
IGARATÁ;1° DOSE;1125
BOFETE;1° DOSE;1181
PEDRO DE TOLEDO;1° DOSE;1111
TAGUAÍ;1° DOSE;1157
AREALVA;1° DOSE;1210
ARIRANHA;1° DOSE;1090
DOURADO;1° DOSE;1156
PAULO DE FARIA;1° DOSE;1085
ÁGUAS DA PRATA;1° DOSE;1251
BOCAINA;1° DOSE;1212
IEPÊ;1° DOSE;1145
OURO VERDE;1° DOSE;1117
HOLAMBRA;1° DOSE;1247
MACAUBAL;1° DOSE;1150
RINÓPOLIS;1° DOSE;1155
VALENTIM GENTIL;1° DOSE;1239
PORANGABA;1° DOSE;1326
TERRA ROXA;1° DOSE;1155
MINEIROS DO TIETÊ;1° DOSE;1284
BILAC;1° DOSE;1225
GUAREÍ;1° DOSE;1269
SÃO LOURENÇO DA SERRA;1° DOSE;1338
SEVERÍNIA;1° DOSE;1224
RIBEIRÃO BRANCO;1° DOSE;1346
ALUMÍNIO;1° DOSE;1331
TARUMÃ;1° DOSE;1227
SETE BARRAS;1° DOSE;1293
BOA ESPERANÇA DO SUL;1° DOSE;1303
IACANGA;1° DOSE;1313
GUARAÇAÍ;1° DOSE;1267
GETULINA;1° DOSE;1221
GUARACI;1° DOSE;1248
ESTRELA D'OESTE;1° DOSE;1271
ILHA COMPRIDA;1° DOSE;1386
PIRAPORA DO BOM JESUS;1° DOSE;1197
OUROESTE;1° DOSE;1229
ITAPUÍ;1° DOSE;1287
CHAVANTES;1° DOSE;1350
PRADÓPOLIS;1° DOSE;1391
BURI;1° DOSE;1447
SÃO BENTO DO SAPUCAÍ;1° DOSE;1303
ELIAS FAUSTO;1° DOSE;1349
SÃO SEBASTIÃO DA GRAMA;1° DOSE;1345
TORRINHA;1° DOSE;1344
CAPELA DO ALTO;1° DOSE;1441
IPUÃ;1° DOSE;1353
ARAÇARIGUAMA;1° DOSE;1480
CAJOBI;1° DOSE;1258
CHARQUEADA;1° DOSE;1387
MORUNGABA;1° DOSE;1443
BANANAL;1° DOSE;1383
SÃO LUIZ DO PARAITINGA;1° DOSE;1407
BÁLSAMO;1° DOSE;1380
CANANÉIA;1° DOSE;1424
ENGENHEIRO COELHO;1° DOSE;1376
SALES OLIVEIRA;1° DOSE;1405
BARRA DO TURVO;1° DOSE;1351
PIRANGI;1° DOSE;1485
TAPIRATIBA;1° DOSE;1457
URÂNIA;1° DOSE;1453
CARDOSO;1° DOSE;1599
ITATINGA;1° DOSE;1621
POTIM;1° DOSE;1346
PANORAMA;1° DOSE;1568
ITARIRI;1° DOSE;1507
FLÓRIDA PAULISTA;1° DOSE;1491
PARAPUÃ;1° DOSE;1531
RIBEIRÃO BONITO;1° DOSE;1570
IPAUSSU;1° DOSE;1571
UCHOA;1° DOSE;1537
CESÁRIO LANGE;1° DOSE;1567
SANTA BRANCA;1° DOSE;1604
MARACAÍ;1° DOSE;1561
PATROCÍNIO PAULISTA;1° DOSE;1548
QUATÁ;1° DOSE;1521
JACUPIRANGA;1° DOSE;1558
ITIRAPINA;1° DOSE;1605
SÃO SIMÃO;1° DOSE;1623
GENERAL SALGADO;1° DOSE;1633
TABATINGA;1° DOSE;1673
GUAPIARA;1° DOSE;1764
NEVES PAULISTA;1° DOSE;1605
VERA CRUZ;1° DOSE;1650
BADY BASSITT;1° DOSE;1378
JOANÓPOLIS;1° DOSE;1660
TABAPUÃ;1° DOSE;1597
PEDREGULHO;1° DOSE;1661
CEDRAL;1° DOSE;1641
SALESÓPOLIS;1° DOSE;1737
PINHALZINHO;1° DOSE;1842
PACAEMBU;1° DOSE;1731
PALESTINA;1° DOSE;1793
PALMEIRA D'OESTE;1° DOSE;1561
PARANAPANEMA;1° DOSE;1732
IBIRÁ;1° DOSE;1691
NAZARÉ PAULISTA;1° DOSE;1832
ITAPORANGA;1° DOSE;1784
MACATUBA;1° DOSE;1698
BERNARDINO DE CAMPOS;1° DOSE;1721
IGARAÇU DO TIETÊ;1° DOSE;1796
URUPÊS;1° DOSE;1717
PARAIBUNA;1° DOSE;1897
BORBOREMA;1° DOSE;1838
NHANDEARA;1° DOSE;1769
BOM JESUS DOS PERDÕES;1° DOSE;1970
AURIFLAMA;1° DOSE;1872
SANTA GERTRUDES;1° DOSE;1891
VIRADOURO;1° DOSE;1965
PIRATININGA;1° DOSE;1794
MIRACATU;1° DOSE;1887
JUQUIÁ;1° DOSE;2012
ALTINÓPOLIS;1° DOSE;1947
FARTURA;1° DOSE;2029
CAFELÂNDIA;1° DOSE;2020
ITABERÁ;1° DOSE;1971
SANTA ADÉLIA;1° DOSE;1913
CONCHAS;1° DOSE;2018
BURITAMA;1° DOSE;1977
DUARTINA;1° DOSE;2028
DIVINOLÂNDIA;1° DOSE;2048
GUAPIAÇU;1° DOSE;2007
CACONDE;1° DOSE;2249
IPERÓ;1° DOSE;2126
COLINA;1° DOSE;2160
SANTO ANTÔNIO DE POSSE;1° DOSE;2080
TEODORO SAMPAIO;1° DOSE;2213
IRACEMÁPOLIS;1° DOSE;2110
ITAÍ;1° DOSE;2208
REGENTE FEIJÓ;1° DOSE;2249
CASTILHO;1° DOSE;2228
MIRANTE DO PARANAPANEMA;1° DOSE;2243
BARRINHA;1° DOSE;2188
MONTE AZUL PAULISTA;1° DOSE;2197
CORDEIRÓPOLIS;1° DOSE;2300
PINDORAMA;1° DOSE;2160
POTIRENDABA;1° DOSE;2209
ANGATUBA;1° DOSE;2312
ÁGUAS DE LINDÓIA;1° DOSE;2341
ITAJOBI;1° DOSE;2220
CERQUEIRA CÉSAR;1° DOSE;2260
APIAÍ;1° DOSE;2305
CAJATI;1° DOSE;2369
ROSANA;1° DOSE;2364
MIGUELÓPOLIS;1° DOSE;2366
GUARÁ;1° DOSE;2383
NOVA GRANADA;1° DOSE;2310
CONCHAL;1° DOSE;2376
CUNHA;1° DOSE;2445
PRESIDENTE BERNARDES;1° DOSE;2477
CAJURU;1° DOSE;2439
BASTOS;1° DOSE;2424
BROTAS;1° DOSE;2449
JARINU;1° DOSE;2581
IBATÉ;1° DOSE;2467
TUPI PAULISTA;1° DOSE;2478
VALPARAÍSO;1° DOSE;2506
TAMBAÚ;1° DOSE;2486
BIRITIBA MIRIM;1° DOSE;2652
PIRAPOZINHO;1° DOSE;2647
PIRAJUÍ;1° DOSE;2570
CRAVINHOS;1° DOSE;2754
SANTA ROSA DE VITERBO;1° DOSE;2729
LUCÉLIA;1° DOSE;2517
ORLÂNDIA;1° DOSE;2372
JUNQUEIRÓPOLIS;1° DOSE;2784
CABREÚVA;1° DOSE;2708
TAQUARITUBA;1° DOSE;2731
BRODOWSKI;1° DOSE;2573
RIO DAS PEDRAS;1° DOSE;2766
PONTAL;1° DOSE;2736
ÁLVARES MACHADO;1° DOSE;2864
SANTO ANASTÁCIO;1° DOSE;2866
RIO GRANDE DA SERRA;1° DOSE;2727
GUARIBA;1° DOSE;2748
PIRACAIA;1° DOSE;2937
JUQUITIBA;1° DOSE;2895
MORRO AGUDO;1° DOSE;2867
ARAÇOIABA DA SERRA;1° DOSE;3128
PILAR DO SUL;1° DOSE;3145
IGARAPAVA;1° DOSE;2952
PITANGUEIRAS;1° DOSE;2843
DOIS CÓRREGOS;1° DOSE;2971
ILHABELA;1° DOSE;2864
MARTINÓPOLIS;1° DOSE;3059
SÃO MIGUEL ARCANJO;1° DOSE;3030
POMPÉIA;1° DOSE;3079
PALMITAL;1° DOSE;3174
GUARAREMA;1° DOSE;3211
LARANJAL PAULISTA;1° DOSE;3216
JARDINÓPOLIS;1° DOSE;3169
PARIQUERA-AÇU;1° DOSE;2947
SANTA CRUZ DAS PALMEIRAS;1° DOSE;3164
MONTE APRAZÍVEL;1° DOSE;3203
LOUVEIRA;1° DOSE;3225
VARGEM GRANDE PAULISTA;1° DOSE;3251
ELDORADO;1° DOSE;2885
APARECIDA;1° DOSE;3337
PIEDADE;1° DOSE;4028
AGUAÍ;1° DOSE;3412
ITUPEVA;1° DOSE;3490
CASA BRANCA;1° DOSE;3422
PEREIRA BARRETO;1° DOSE;3532
CACHOEIRA PAULISTA;1° DOSE;3666
RANCHARIA;1° DOSE;3548
TANABI;1° DOSE;3524
CÂNDIDO MOTA;1° DOSE;3599
IGUAPE;1° DOSE;3680
ILHA SOLTEIRA;1° DOSE;3709
GUARARAPES;1° DOSE;3717
SÃO PEDRO;1° DOSE;4105
PIRAJU;1° DOSE;3917
CERQUILHO;1° DOSE;4186
AMÉRICO BRASILIENSE;1° DOSE;3627
MIRANDÓPOLIS;1° DOSE;3834
SERRA NEGRA;1° DOSE;4168
SÃO MANUEL;1° DOSE;4339
GUAÍRA;1° DOSE;3993
PROMISSÃO;1° DOSE;4089
CAPÃO BONITO;1° DOSE;4424
TIETÊ;1° DOSE;4366
ITARARÉ;1° DOSE;4525
MAIRINQUE;1° DOSE;4461
PEDERNEIRAS;1° DOSE;4307
JOSÉ BONIFÁCIO;1° DOSE;4193
PARAGUAÇU PAULISTA;1° DOSE;4292
NOVA ODESSA;1° DOSE;4671
MONTE MOR;1° DOSE;4476
BARIRI;1° DOSE;4318
SALTO DE PIRAPORA;1° DOSE;4340
BOITUVA;1° DOSE;4552
ARTUR NOGUEIRA;1° DOSE;4558
PRESIDENTE EPITÁCIO;1° DOSE;4727
BARRA BONITA;1° DOSE;4636
COSMÓPOLIS;1° DOSE;4998
SANTA RITA DO PASSA QUATRO;1° DOSE;4638
CAMPOS DO JORDÃO;1° DOSE;4724
BERTIOGA;1° DOSE;4682
ITUVERAVA;1° DOSE;4990
OSVALDO CRUZ;1° DOSE;4666
JAGUARIÚNA;1° DOSE;4905
PORTO FELIZ;1° DOSE;5164
AGUDOS;1° DOSE;4851
DESCALVADO;1° DOSE;4929
SANTA ISABEL;1° DOSE;5214
TREMEMBÉ;1° DOSE;4639
CAJAMAR;1° DOSE;5149
CAPIVARI;1° DOSE;5018
SOCORRO;1° DOSE;5598
NOVO HORIZONTE;1° DOSE;5095
PEDREIRA;1° DOSE;5123
BATATAIS;1° DOSE;4980
ITÁPOLIS;1° DOSE;5417
CAMPO LIMPO PAULISTA;1° DOSE;5536
SANTA FÉ DO SUL;1° DOSE;5525
SÃO JOAQUIM DA BARRA;1° DOSE;5535
ESPÍRITO SANTO DO PINHAL;1° DOSE;5685
MONGAGUÁ;1° DOSE;6432
SANTA CRUZ DO RIO PARDO;1° DOSE;5757
IBIÚNA;1° DOSE;5899
GARÇA;1° DOSE;5841
EMBU-GUAÇU;1° DOSE;5657
VARGEM GRANDE DO SUL;1° DOSE;5307
PRESIDENTE VENCESLAU;1° DOSE;5997
MONTE ALTO;1° DOSE;6027
PORTO FERREIRA;1° DOSE;6299
ADAMANTINA;1° DOSE;6030
JANDIRA;1° DOSE;6145
ARUJÁ;1° DOSE;6387
MIRASSOL;1° DOSE;6408
IBITINGA;1° DOSE;6627
SÃO SEBASTIÃO;1° DOSE;6405
LENÇÓIS PAULISTA;1° DOSE;6642
OLÍMPIA;1° DOSE;6654
SÃO JOSÉ DO RIO PARDO;1° DOSE;7081
REGISTRO;1° DOSE;6723
VOTORANTIM;1° DOSE;6910
TAQUARITINGA;1° DOSE;7163
POÁ;1° DOSE;6631
MAIRIPORÃ;1° DOSE;7462
VÁRZEA PAULISTA;1° DOSE;7639
ANDRADINA;1° DOSE;7411
JALES;1° DOSE;7732
UBATUBA;1° DOSE;7510
PERUÍBE;1° DOSE;8409
DRACENA;1° DOSE;7353
CAIEIRAS;1° DOSE;7909
VINHEDO;1° DOSE;7675
CRUZEIRO;1° DOSE;7943
PAULÍNIA;1° DOSE;8271
SÃO ROQUE;1° DOSE;8439
ITAPIRA;1° DOSE;8336
MATÃO;1° DOSE;8696
BEBEDOURO;1° DOSE;8656
PENÁPOLIS;1° DOSE;8637
AMPARO;1° DOSE;8931
JABOTICABAL;1° DOSE;8846
MOCOCA;1° DOSE;9361
SANTANA DE PARNAÍBA;1° DOSE;9554
LORENA;1° DOSE;9193
ITAPEVA;1° DOSE;9617
CUBATÃO;1° DOSE;10090
FRANCISCO MORATO;1° DOSE;10367
PIRASSUNUNGA;1° DOSE;10130
CAÇAPAVA;1° DOSE;10282
LEME;1° DOSE;10355
AVARÉ;1° DOSE;10756
LINS;1° DOSE;10425
ITATIBA;1° DOSE;11048
FERRAZ DE VASCONCELOS;1° DOSE;10783
SERTÃOZINHO;1° DOSE;10536
TUPÃ;1° DOSE;10979
SALTO;1° DOSE;11177
CARAGUATATUBA;1° DOSE;11007
ITAPECERICA DA SERRA;1° DOSE;11342
ITAPEVI;1° DOSE;11726
MOGI MIRIM;1° DOSE;11736
BIRIGUI;1° DOSE;12374
FERNANDÓPOLIS;1° DOSE;11361
VALINHOS;1° DOSE;11657
GUARATINGUETÁ;1° DOSE;12742
FRANCO DA ROCHA;1° DOSE;12837
TATUÍ;1° DOSE;12760
ITANHAÉM;1° DOSE;12939
RIBEIRÃO PIRES;1° DOSE;12583
COTIA;1° DOSE;13457
OURINHOS;1° DOSE;13936
ARARAS;1° DOSE;14209
ASSIS;1° DOSE;14091
HORTOLÂNDIA;1° DOSE;14210
VOTUPORANGA;1° DOSE;14577
PINDAMONHANGABA;1° DOSE;14886
SÃO JOÃO DA BOA VISTA;1° DOSE;14329
MOGI GUAÇU;1° DOSE;15439
ITAQUAQUECETUBA;1° DOSE;15803
EMBU DAS ARTES;1° DOSE;14692
SANTA BÁRBARA D'OESTE;1° DOSE;15823
ITU;1° DOSE;17543
ITAPETININGA;1° DOSE;17706
BARRETOS;1° DOSE;17145
ATIBAIA;1° DOSE;17941
JAÚ;1° DOSE;18880
BRAGANÇA PAULISTA;1° DOSE;19759
CATANDUVA;1° DOSE;19447
TABOÃO DA SERRA;1° DOSE;20486
SUMARÉ;1° DOSE;22175
AMERICANA;1° DOSE;21838
CARAPICUÍBA;1° DOSE;24311
BOTUCATU;1° DOSE;23159
SUZANO;1° DOSE;24703
INDAIATUBA;1° DOSE;24684
LIMEIRA;1° DOSE;26321
JACAREÍ;1° DOSE;24145
BARUERI;1° DOSE;23781
GUARUJÁ;1° DOSE;28503
ARAÇATUBA;1° DOSE;25904
RIO CLARO;1° DOSE;26470
TAUBATÉ;1° DOSE;31133
FRANCA;1° DOSE;30761
DIADEMA;1° DOSE;30120
MARÍLIA;1° DOSE;30410
SÃO CARLOS;1° DOSE;31632
SERRANA;1° DOSE;28101
ARARAQUARA;1° DOSE;33197
PRESIDENTE PRUDENTE;1° DOSE;32228
SÃO CAETANO DO SUL;1° DOSE;32644
SÃO VICENTE;1° DOSE;33744
MAUÁ;1° DOSE;31435
PRAIA GRANDE;1° DOSE;35318
MOGI DAS CRUZES;1° DOSE;40395
PIRACICABA;1° DOSE;44657
JUNDIAÍ;1° DOSE;47429
OSASCO;1° DOSE;58024
BAURU;1° DOSE;53153
SOROCABA;1° DOSE;62942
SÃO JOSÉ DO RIO PRETO;1° DOSE;65737
SÃO JOSÉ DOS CAMPOS;1° DOSE;74325
SANTOS;1° DOSE;81237
RIBEIRÃO PRETO;1° DOSE;84127
GUARULHOS;1° DOSE;85271
SANTO ANDRÉ;1° DOSE;94602
SÃO BERNARDO DO CAMPO;1° DOSE;89255
CAMPINAS;1° DOSE;140568
SÃO PAULO;1° DOSE;1382731
